COLUPC,PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,Panelist.Type,Combined.Pre.Tax.Income.of.HH,Family.Size,HH_RACE,Type.of.Residential.Possession,Age.Group.Applied.to.Male.HH,Education.Level.Reached.by.Male.HH,Occupation.Code.of.Male.HH,Male.Working.Hour.Code,Age.Group.Applied.to.Female.HH,Education.Level.Reached.by.Female.HH,Occupation.Code.of.Female.HH,Female.Working.Hour.Code,Number.of.Dogs,Number.of.Cats,Children.Group.Code,Marital.Status,Number.of.TVs.Used.by.HH,Number.of.TVs.Hooked.to.Cable,L3,L4,L5,VOL_EQ,COLOR,SIZE,ADDITIVES,NUMBER.OF.PLY,TYPE.OF.DISPENSER
23700062172,3339580,1115,1,GR,1.59,257871,6,6,1,1,2,7,9,11,5,6,6,13,1,0,0,8,4,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3314252,1126,1,MA,1.89,9979621,5,11,3,1,2,5,5,7,3,5,6,4,3,0,0,8,2,5,5,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3314252,1114,1,MA,1.77,9979621,5,11,3,1,2,5,5,7,3,5,6,4,3,0,0,8,2,5,5,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3302208,1134,1,MA,1.77,9979621,5,10,2,1,2,4,4,3,3,4,5,1,3,1,0,8,2,3,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3370262,1114,2,GR,3.18,257871,5,5,2,1,2,5,3,13,1,5,5,10,4,0,2,8,3,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3800607,1139,1,MA,1.77,9979621,5,11,4,1,2,4,5,4,3,4,5,1,3,0,0,3,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3314252,1123,1,MA,1.89,9979621,5,11,3,1,2,5,5,7,3,5,6,4,3,0,0,8,2,5,5,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3800607,1139,1,MA,1.77,9979621,5,11,4,1,2,4,5,4,3,4,5,1,3,0,0,3,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062172,3319806,1120,1,MA,1.66,9979621,5,6,2,1,1,6,6,10,4,6,7,10,4,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS,2.5,WHITE,FAMILY,NO LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1145052,1144,1,GR,1.99,648764,0,8,2,1,2,3,6,2,3,1,4,3,3,1,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3347526,1155,1,KK,1.74,9979667,5,6,2,1,2,4,4,9,3,4,4,13,1,0,0,8,2,4,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3820951,1162,1,GR,1.59,233779,6,6,6,1,2,5,5,1,3,4,4,13,1,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1226951,1150,2,GR,3.98,213290,0,9,2,1,2,5,5,7,3,5,6,4,3,2,1,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1139477,1150,1,GR,2.09,652159,0,9,5,1,2,4,7,1,3,4,6,13,1,0,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1205294,1146,1,GR,1.99,213290,0,6,2,1,1,7,9,11,5,6,2,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1142703,1164,2,GR,3.98,248128,0,9,4,1,2,3,4,6,3,4,4,2,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1133488,1129,2,GR,3.98,213290,0,8,1,1,2,7,9,11,5,3,8,1,3,0,1,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1816397,1128,1,GR,1.99,213290,0,7,4,1,2,4,7,2,3,4,4,13,1,0,1,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1816397,1134,1,GR,2.09,652159,0,7,4,1,2,4,7,2,3,4,4,13,1,0,1,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3813410,1129,1,GR,1.63,264075,6,7,3,1,2,7,9,11,5,4,5,7,3,0,2,3,3,3,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1217885,1137,1,GR,1.99,213290,0,2,1,1,1,7,9,11,5,6,7,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3804401,1124,2,GR,3.26,264075,6,12,4,1,2,5,7,2,3,3,5,7,3,0,0,6,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1142703,1147,1,GR,1.99,248128,0,9,4,1,2,3,4,6,3,4,4,2,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3113944,1121,1,GR,1.65,233779,6,7,2,1,2,2,4,2,3,1,4,13,1,1,0,8,2,4,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1123752,1147,1,GR,1.99,248128,0,8,2,1,2,6,7,10,4,6,4,4,2,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3126953,1148,1,GR,1.59,653776,6,6,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1114439,1118,1,GR,2.09,652159,6,2,2,1,1,6,4,10,4,6,3,10,4,1,0,8,2,4,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1314021,1114,1,GR,2.09,234140,0,10,4,1,2,4,6,2,3,0,8,1,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1133488,1162,2,GR,3.78,213290,0,8,1,1,2,7,9,11,5,3,8,1,3,0,1,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3401539,1134,1,GR,1.69,233779,5,11,2,1,2,5,4,6,3,5,6,4,3,0,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3115949,1156,1,GR,1.59,233779,6,6,2,1,2,2,6,2,3,2,5,4,3,1,0,8,2,2,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3347526,1133,1,MA,1.76,6000981,5,6,2,1,2,4,4,9,3,4,4,13,1,0,0,8,2,4,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1126490,1150,1,GR,1.99,248128,0,3,1,1,1,7,9,11,5,4,5,1,2,0,2,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1311696,1125,2,GR,3.98,648764,0,11,2,1,2,4,7,1,3,4,6,4,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1815043,1163,2,GR,3.78,213290,0,9,2,1,2,5,5,1,3,4,6,4,3,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1130963,1148,4,DR,6.08,8003043,0,6,3,1,2,7,9,11,5,4,8,1,3,0,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1132563,1123,1,GR,1.99,213290,0,6,4,1,1,7,9,11,5,3,5,3,2,0,0,3,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1404509,1165,2,GR,3.98,248128,0,5,3,1,1,3,4,7,3,4,4,2,3,0,1,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1308627,1156,2,GR,4.18,234140,0,12,5,1,2,4,8,2,3,4,5,1,3,0,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1140285,1119,1,GR,2.08,248128,0,6,3,1,1,7,9,11,5,2,6,1,3,0,0,6,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3316257,1160,1,MA,1.49,6002893,6,5,6,1,1,4,6,3,3,4,7,13,1,0,0,8,2,3,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1302760,1116,1,GR,1.99,213290,0,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3362913,1145,1,MA,1.49,6002893,6,11,4,1,2,3,5,2,3,3,5,1,3,1,0,3,2,4,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1405456,1120,1,GR,2.08,248128,0,6,6,1,2,3,7,1,3,3,5,13,1,0,0,4,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3339200,1161,1,GR,1.53,264075,6,6,2,1,2,6,4,7,2,6,4,13,1,1,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1815043,1147,1,GR,1.99,213290,0,9,2,1,2,5,5,1,3,4,6,4,3,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1142703,1165,1,GR,1.99,248128,0,9,4,1,2,3,4,6,3,4,4,2,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1198036,1118,1,GR,2.09,652159,0,9,4,1,2,5,7,13,1,4,4,13,1,3,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1129403,1141,1,GR,2.09,652159,0,8,3,1,1,7,9,11,5,1,4,13,1,1,0,2,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3807941,1139,1,GR,1.5,257871,6,10,3,1,2,6,7,1,3,4,6,3,3,1,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3347526,1139,1,MA,1.33,6002893,5,6,2,1,2,4,4,9,3,4,4,13,1,0,0,8,2,4,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1814806,1131,1,GR,2.09,652159,0,8,3,1,2,5,4,1,3,5,6,13,1,0,2,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1311696,1164,1,GR,1.89,648764,0,11,2,1,2,4,7,1,3,4,6,4,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1212605,1125,2,GR,4.18,652159,0,11,2,1,2,6,7,10,4,6,5,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1140145,1127,1,GR,2.09,652159,0,4,4,1,2,2,4,6,2,2,4,3,3,1,0,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1805804,1154,1,GR,2.09,652159,0,8,4,1,2,4,4,7,3,3,4,6,3,0,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1815233,1153,1,GR,1.99,648764,0,12,4,1,2,4,8,1,3,4,8,1,3,3,1,6,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3114215,1155,1,GR,1.59,233779,6,12,4,1,2,3,5,1,3,3,5,13,1,1,1,2,2,4,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1140756,1141,1,DR,1.24,8046669,0,6,4,1,2,4,8,1,2,4,4,13,1,1,4,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3133942,1153,1,GR,1.59,233779,6,11,2,1,2,6,4,0,6,4,7,1,3,0,1,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1213199,1162,1,DR,1.89,8003042,0,11,3,1,2,6,5,1,3,5,5,7,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1307454,1129,1,GR,1.99,648764,6,8,5,5,2,3,5,6,3,3,7,8,2,0,0,6,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1212183,1156,1,GR,1.99,266596,0,4,3,2,2,6,4,10,4,6,4,10,4,0,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1140285,1163,3,GR,5.97,248128,0,6,3,1,1,7,9,11,5,2,6,1,3,0,0,6,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1809129,1139,2,GR,3.98,213290,0,11,3,1,2,5,5,10,4,4,8,1,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1133488,1155,1,GR,1.99,213290,0,8,1,1,2,7,9,11,5,3,8,1,3,0,1,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3813527,1154,1,MA,1.79,6002893,6,8,2,1,2,5,5,4,3,4,5,3,3,1,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1814806,1131,1,GR,2.09,652159,0,8,3,1,2,5,4,1,3,5,6,13,1,0,2,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1113845,1141,1,GR,1.99,213290,0,10,2,1,2,6,7,10,4,6,4,13,1,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1123752,1128,1,GR,2.08,248128,0,8,2,1,2,6,7,10,4,6,4,4,2,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3303727,1125,1,MA,1.79,6002893,9,8,2,1,2,5,7,6,3,6,5,1,2,1,0,8,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3339200,1127,1,MA,1.79,6002893,6,6,2,1,2,6,4,7,2,6,4,13,1,1,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1311696,1154,3,GR,5.97,648764,0,11,2,1,2,4,7,1,3,4,6,4,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1131409,1148,1,GR,2.09,652159,0,8,3,1,2,4,5,5,3,3,5,1,2,0,1,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3816413,1149,1,GR,1.87,228037,0,12,2,1,2,4,7,7,3,4,5,4,3,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1318113,1165,2,GR,3.78,648764,0,12,5,1,2,4,6,2,3,4,7,1,2,0,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1133488,1164,2,DR,3.7,8003043,0,8,1,1,2,7,9,11,5,3,8,1,3,0,1,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1212183,1126,1,GR,2.08,248128,0,4,3,2,2,6,4,10,4,6,4,10,4,0,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1232462,1126,1,MA,1.88,9979846,6,6,3,1,2,4,3,13,1,4,4,1,2,1,1,3,2,5,5,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1232694,1137,1,GR,2.09,652159,0,10,5,1,2,5,7,1,3,4,5,1,3,1,0,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1307496,1140,2,GR,4.16,248128,5,6,3,1,2,4,6,13,1,4,5,1,3,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3319301,1137,1,MA,1.79,6002893,6,5,1,1,2,7,9,11,5,6,7,10,4,0,0,8,4,1,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1182881,1149,1,GR,1.99,248128,0,4,1,1,2,7,9,11,5,6,8,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1201277,1135,1,GR,2.08,248128,0,8,1,1,2,7,9,11,5,5,8,8,3,0,0,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1123752,1126,1,GR,1.99,648764,0,8,2,1,2,6,7,10,4,6,4,4,2,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3804401,1127,1,GR,1.63,264075,6,12,4,1,2,5,7,2,3,3,5,7,3,0,0,6,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1311696,1135,1,GR,1.99,648764,0,11,2,1,2,4,7,1,3,4,6,4,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1215426,1158,1,GR,1.99,248128,0,12,5,1,2,4,7,3,3,4,8,1,3,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,3827543,1124,4,MA,5.96,6002893,5,9,4,1,2,4,6,7,3,4,7,2,3,0,0,3,2,4,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1140756,1154,1,DR,1.5,8046669,0,6,4,1,2,4,8,1,2,4,4,13,1,1,4,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1123752,1156,1,GR,1.99,248128,0,8,2,1,2,6,7,10,4,6,4,4,2,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1401042,1118,2,GR,4.18,652159,0,7,4,1,1,4,4,1,3,4,6,4,3,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
23700062262,1316497,1138,1,GR,1.99,213290,6,12,4,1,2,5,4,6,3,4,6,8,2,0,1,3,1,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,1.44,WHITE,FAMILY,ALOE VERA & LOTION,2 PLY,TOP & SIDE OPENING
